branch_id,branch_name,branch_type,city,inner_population,outer_population,population_score,area_coverage,reach_factor,income_per_capita,income_score,pop_income_score,total_score
73670,Luzern - Brüelstrasse,m,Luzern,24561.0,89742.0,0.9882933333333334,0.6411807877333333,0.6123,36474.0,0.17652307692307692,0.16433685291836336,0.5541261435149547
24520,Basel - Gundelitor,mm,Basel,127880.0,157114.0,1.0,1.0,1.0,40666.0,0.2410153846153846,0.2606709468984132,0.7003372663027595
49100,VOI Genève-Cirque,voi,Genève,244096.0,163028.0,1.0,0.9895105206666667,0.9449,35399.0,0.1599846153846154,0.2823845297139697,0.6808659331530503
49101,VOI Meyrin - Les Vergers,voi,Meyrin,26569.0,115377.0,1.0,0.9655733016000001,0.9221,24520.0,0.0,0.0,0.58532466032
49102,VOI Gland,voi,Gland,18022.0,33113.0,0.70134,0.7509990189333333,0.7172,36580.0,0.17815384615384616,0.0,0.46795257301743587
49103,VOI Bellevue,voi,Bellevue,15420.0,161290.0,0.7445333333333334,0.6124756604,0.5849,36541.0,0.17755384615384615,0.23698997915741563,0.48725389714225237
73680,Emmen - Kapf,m,Emmenbrücke,32558.0,45003.0,0.9666866666666666,0.8743846686666666,0.835,0.0,0.0,0.0,0.5483829337333334
73690,Luzern - Waldstätter,m,Luzern,84193.0,74443.0,1.0,0.862233452,0.8234,36474.0,0.17652307692307692,0.16882142064969966,0.6238555899145553
24540,Binningen - Zentrum,m,Binningen,124890.0,149292.0,1.0,1.0,1.0,55924.0,0.47575384615384614,0.3540229545761519,0.7659553601459996
73710,Ruopigen Zentrum Luzern,m,Luzern,38493.0,89819.0,1.0,0.7301944829333333,0.6973,36474.0,0.17652307692307692,0.16229804456962127,0.5835331208852063
24560,Basel - Burgfelder,mm,Basel,152603.0,128740.0,1.0,1.0,1.0,40666.0,0.2410153846153846,0.2476773491429028,0.6977385467516575
73720,Küssnacht - Rigimärt,mm,Küssnacht am Rigi,11519.0,10001.0,0.37384666666666666,0.6701808146666667,0.64,0.0,0.0,0.0,0.31019016293333335
