"GEO_ID";"GEO_NAME";"VARIABLE";VALUE;"UNIT";"STATUS";"STATUS_DESC";"DESC_VAL";"PERIOD_REF";"SOURCE";"LAST_UPDATE";"GEOM_CODE";"GEOM";"GEOM_PERIOD";"MAP_ID";"MAP_URL"
"6453";"Enges";"Steuerbares Einkommen, in Mio. Franken";8;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6453";"Enges";"Steuerbares Einkommen pro Einwohner/-in, in Franken";29913;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6454";"Hauterive (NE)";"Steuerbares Einkommen, in Mio. Franken";89;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6454";"Hauterive (NE)";"Steuerbares Einkommen pro Einwohner/-in, in Franken";33655;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6455";"Le Landeron";"Steuerbares Einkommen, in Mio. Franken";140;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6455";"Le Landeron";"Steuerbares Einkommen pro Einwohner/-in, in Franken";30071;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6456";"Lignières";"Steuerbares Einkommen, in Mio. Franken";26;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6456";"Lignières";"Steuerbares Einkommen pro Einwohner/-in, in Franken";26647;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6458";"Neuchâtel";"Steuerbares Einkommen, in Mio. Franken";1014;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6458";"Neuchâtel";"Steuerbares Einkommen pro Einwohner/-in, in Franken";30304;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6459";"Saint-Blaise";"Steuerbares Einkommen, in Mio. Franken";127;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6459";"Saint-Blaise";"Steuerbares Einkommen pro Einwohner/-in, in Franken";39104;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6461";"La Tène";"Steuerbares Einkommen, in Mio. Franken";150;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6461";"La Tène";"Steuerbares Einkommen pro Einwohner/-in, in Franken";29046;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6485";"Valangin";"Steuerbares Einkommen, in Mio. Franken";13;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6485";"Valangin";"Steuerbares Einkommen pro Einwohner/-in, in Franken";24532;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6487";"Val-de-Ruz";"Steuerbares Einkommen, in Mio. Franken";500;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6487";"Val-de-Ruz";"Steuerbares Einkommen pro Einwohner/-in, in Franken";29160;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6504";"La Côte-aux-Fées";"Steuerbares Einkommen, in Mio. Franken";9;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6504";"La Côte-aux-Fées";"Steuerbares Einkommen pro Einwohner/-in, in Franken";20202;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6511";"Les Verrières";"Steuerbares Einkommen, in Mio. Franken";14;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6511";"Les Verrières";"Steuerbares Einkommen pro Einwohner/-in, in Franken";21976;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6512";"Val-de-Travers";"Steuerbares Einkommen, in Mio. Franken";259;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6512";"Val-de-Travers";"Steuerbares Einkommen pro Einwohner/-in, in Franken";24457;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6601";"Aire-la-Ville";"Steuerbares Einkommen, in Mio. Franken";53;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6601";"Aire-la-Ville";"Steuerbares Einkommen pro Einwohner/-in, in Franken";45359;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6602";"Anières";"Steuerbares Einkommen, in Mio. Franken";255;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6602";"Anières";"Steuerbares Einkommen pro Einwohner/-in, in Franken";107242;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6603";"Avully";"Steuerbares Einkommen, in Mio. Franken";63;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6603";"Avully";"Steuerbares Einkommen pro Einwohner/-in, in Franken";35739;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6604";"Avusy";"Steuerbares Einkommen, in Mio. Franken";74;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6604";"Avusy";"Steuerbares Einkommen pro Einwohner/-in, in Franken";53103;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6605";"Bardonnex";"Steuerbares Einkommen, in Mio. Franken";103;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6605";"Bardonnex";"Steuerbares Einkommen pro Einwohner/-in, in Franken";42953;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6606";"Bellevue";"Steuerbares Einkommen, in Mio. Franken";127;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6606";"Bellevue";"Steuerbares Einkommen pro Einwohner/-in, in Franken";36541;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6607";"Bernex";"Steuerbares Einkommen, in Mio. Franken";429;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6607";"Bernex";"Steuerbares Einkommen pro Einwohner/-in, in Franken";41854;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6608";"Carouge (GE)";"Steuerbares Einkommen, in Mio. Franken";784;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6608";"Carouge (GE)";"Steuerbares Einkommen pro Einwohner/-in, in Franken";34801;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6609";"Cartigny";"Steuerbares Einkommen, in Mio. Franken";52;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6609";"Cartigny";"Steuerbares Einkommen pro Einwohner/-in, in Franken";53332;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6610";"Céligny";"Steuerbares Einkommen, in Mio. Franken";47;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6610";"Céligny";"Steuerbares Einkommen pro Einwohner/-in, in Franken";59409;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6611";"Chancy";"Steuerbares Einkommen, in Mio. Franken";55;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6611";"Chancy";"Steuerbares Einkommen pro Einwohner/-in, in Franken";32190;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6612";"Chêne-Bougeries";"Steuerbares Einkommen, in Mio. Franken";794;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6612";"Chêne-Bougeries";"Steuerbares Einkommen pro Einwohner/-in, in Franken";62935;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6613";"Chêne-Bourg";"Steuerbares Einkommen, in Mio. Franken";282;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6613";"Chêne-Bourg";"Steuerbares Einkommen pro Einwohner/-in, in Franken";32118;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6614";"Choulex";"Steuerbares Einkommen, in Mio. Franken";76;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6614";"Choulex";"Steuerbares Einkommen pro Einwohner/-in, in Franken";64012;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6615";"Collex-Bossy";"Steuerbares Einkommen, in Mio. Franken";70;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6615";"Collex-Bossy";"Steuerbares Einkommen pro Einwohner/-in, in Franken";41732;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6616";"Collonge-Bellerive";"Steuerbares Einkommen, in Mio. Franken";679;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6616";"Collonge-Bellerive";"Steuerbares Einkommen pro Einwohner/-in, in Franken";80426;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6617";"Cologny";"Steuerbares Einkommen, in Mio. Franken";910;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6617";"Cologny";"Steuerbares Einkommen pro Einwohner/-in, in Franken";155208;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6618";"Confignon";"Steuerbares Einkommen, in Mio. Franken";211;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6618";"Confignon";"Steuerbares Einkommen pro Einwohner/-in, in Franken";46146;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6619";"Corsier (GE)";"Steuerbares Einkommen, in Mio. Franken";175;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6619";"Corsier (GE)";"Steuerbares Einkommen pro Einwohner/-in, in Franken";76321;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6620";"Dardagny";"Steuerbares Einkommen, in Mio. Franken";60;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6620";"Dardagny";"Steuerbares Einkommen pro Einwohner/-in, in Franken";32270;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6621";"Genève";"Steuerbares Einkommen, in Mio. Franken";7216;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6621";"Genève";"Steuerbares Einkommen pro Einwohner/-in, in Franken";35399;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6622";"Genthod";"Steuerbares Einkommen, in Mio. Franken";232;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6622";"Genthod";"Steuerbares Einkommen pro Einwohner/-in, in Franken";80281;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6623";"Le Grand-Saconnex";"Steuerbares Einkommen, in Mio. Franken";343;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6623";"Le Grand-Saconnex";"Steuerbares Einkommen pro Einwohner/-in, in Franken";27748;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6624";"Gy";"Steuerbares Einkommen, in Mio. Franken";30;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6624";"Gy";"Steuerbares Einkommen pro Einwohner/-in, in Franken";63456;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6625";"Hermance";"Steuerbares Einkommen, in Mio. Franken";66;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6625";"Hermance";"Steuerbares Einkommen pro Einwohner/-in, in Franken";61816;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6626";"Jussy";"Steuerbares Einkommen, in Mio. Franken";80;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6626";"Jussy";"Steuerbares Einkommen pro Einwohner/-in, in Franken";65163;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6627";"Laconnex";"Steuerbares Einkommen, in Mio. Franken";34;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6627";"Laconnex";"Steuerbares Einkommen pro Einwohner/-in, in Franken";48034;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6628";"Lancy";"Steuerbares Einkommen, in Mio. Franken";1045;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6628";"Lancy";"Steuerbares Einkommen pro Einwohner/-in, in Franken";30733;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6629";"Meinier";"Steuerbares Einkommen, in Mio. Franken";99;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6629";"Meinier";"Steuerbares Einkommen pro Einwohner/-in, in Franken";46989;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6630";"Meyrin";"Steuerbares Einkommen, in Mio. Franken";641;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6630";"Meyrin";"Steuerbares Einkommen pro Einwohner/-in, in Franken";24520;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6631";"Onex";"Steuerbares Einkommen, in Mio. Franken";571;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6631";"Onex";"Steuerbares Einkommen pro Einwohner/-in, in Franken";30175;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6632";"Perly-Certoux";"Steuerbares Einkommen, in Mio. Franken";120;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6632";"Perly-Certoux";"Steuerbares Einkommen pro Einwohner/-in, in Franken";38417;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6633";"Plan-les-Ouates";"Steuerbares Einkommen, in Mio. Franken";441;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"6633";"Plan-les-Ouates";"Steuerbares Einkommen pro Einwohner/-in, in Franken";41620;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
